StandardTemperature,Humidity,Wind,Weekend,Fall,Spring,Summer,Winter,Ticket1,Ticket2
0.2248806188,58.4748,0.1919668994,1,0,0,0,1,3,5
0.299774868,59.44938,0.44310710078,0,1,0,0,0,4,60
0.5696711848,80.89014,0.0,1,1,0,0,0,78,167
0.5246554868,25.33908,0.22155355039,0,0,1,0,0,36,194
0.2248806188,42.88152,0.16247920042,0,0,1,0,0,1,6
0.2398198944,50.67816,0.16247920042,0,0,0,0,1,1,4
0.4347230264,37.03404,0.0,0,0,1,0,0,14,24
0.6145879472,41.90694,0.08866100096,0,0,1,0,0,86,664
0.6596036452,34.1103,0.22155355039,0,0,0,1,0,54,118
0.7644753812,45.80526,0.13289254943,0,0,0,1,0,75,181
0.2098424076,77.9664,0.10340485045,0,0,0,0,1,9,270
0.3897073284,36.05946,0.45785095027,0,1,0,0,0,65,184
0.2697973812,59.44938,0.16247920042,0,0,0,0,1,2,10
0.1349481584,45.80526,0.28062790036,0,0,0,0,1,3,29
0.5246554868,38.9832,0.29537174985,0,0,1,0,0,78,176
0.494678,84.78846,0.28062790036,0,0,1,0,0,71,121
0.6596036452,32.16114,0.29537174985,0,0,0,1,0,43,139
0.3597298416,31.18656,0.10340485045,0,0,1,0,0,17,175
0.2248806188,62.37312,0.1919668994,0,0,0,0,1,1,3
0.344790566,51.65274,0.0,1,0,0,0,1,18,40
0.5246554868,27.28824,0.54641299922,0,0,1,0,0,67,153
0.3297523548,64.32228,0.13289254943,0,0,0,0,1,25,416
0.6145879472,35.08488,0.13289254943,1,0,0,1,0,121,250
0.299774868,73.0935,0.0,0,0,0,0,1,1,3
0.3897073284,91.61052,0.10340485045,0,1,0,0,0,12,275
0.7045204076,37.03404,0.29537174985,1,0,0,1,0,177,248
0.3297523548,54.57648,0.0,1,0,0,0,1,15,96
0.494678,97.458,0.1919668994,0,1,0,0,0,1,3
0.7495361056,44.83068,0.13289254943,0,0,0,1,0,165,322
0.2848355924,32.16114,0.1919668994,0,0,1,0,0,26,47
0.1798649208,72.11892,0.13289254943,0,0,1,0,0,1,8
0.4347230264,70.16976,0.08866100096,1,1,0,0,0,33,113
0.494678,40.93236,0.25104124937,0,0,1,0,0,31,96
0.2697973812,40.93236,0.45785095027,0,0,0,0,1,6,89
0.3597298416,90.63594,0.10340485045,0,0,0,0,1,1,18
0.6745429208,56.52564,0.13289254943,0,0,0,1,0,51,178
0.5846104604,71.14434,0.10340485045,1,1,0,0,0,17,49
0.6296261584,42.88152,0.16247920042,0,1,0,0,0,49,160
0.4196848152,0.0,0.25104124937,0,0,1,0,0,2,21
0.7195586188,27.28824,0.0,0,0,0,1,0,26,123
0.2697973812,54.57648,0.10340485045,0,0,0,0,1,11,94
0.5996486716,80.89014,0.38403275081,0,0,1,0,0,47,367
0.5097162112,23.38992,0.44310710078,0,0,1,0,0,27,504
0.5996486716,63.3477,0.1919668994,0,1,0,0,0,7,59
0.2548581056,39.95778,0.28062790036,1,0,1,0,0,44,185
0.2548581056,58.4748,0.08866100096,0,0,0,0,1,5,277
0.5696711848,86.73762,0.10340485045,1,0,0,1,0,6,49
0.539693698,91.61052,0.0,0,1,0,0,0,1,6
0.4796397888,85.76304,0.13289254943,0,0,1,0,0,3,9
0.5097162112,85.76304,0.25104124937,1,0,1,0,0,46,139
0.7344978944,21.44076,0.22155355039,1,0,0,1,0,207,193
0.5846104604,86.73762,0.13289254943,0,1,0,0,0,34,130
0.6145879472,48.729,0.13289254943,1,1,0,0,0,175,220
0.6745429208,64.32228,0.10340485045,0,0,0,1,0,17,198
0.6745429208,38.9832,0.29537174985,0,0,0,1,0,90,377
0.3297523548,84.78846,0.08866100096,0,0,0,0,1,12,53
0.539693698,85.76304,0.08866100096,1,0,0,1,0,2,5
0.2548581056,58.4748,0.10340485045,0,0,0,0,1,4,153
0.6296261584,76.99182,0.16247920042,0,0,0,1,0,31,645
0.4796397888,75.04266,0.13289254943,0,1,0,0,0,2,5
0.4796397888,57.50022,0.10340485045,0,0,1,0,0,5,17
0.299774868,54.57648,0.16247920042,0,0,0,0,1,9,101
0.5246554868,47.75442,0.16247920042,0,0,1,0,0,42,129
0.6145879472,34.1103,0.29537174985,1,1,0,0,0,170,270
0.1349481584,33.13572,0.38403275081,0,0,0,0,1,5,66
0.494678,57.50022,0.10340485045,1,0,0,1,0,23,68
0.6596036452,49.70358,0.44310710078,0,0,1,0,0,38,140
0.5097162112,91.61052,0.13289254943,0,1,0,0,0,8,103
0.4796397888,70.16976,0.22155355039,0,0,1,0,0,21,149
0.3897073284,74.06808,0.0,1,0,0,0,1,7,14
0.4796397888,57.50022,0.10340485045,0,0,1,0,0,16,9
0.689581132,68.2206,0.29537174985,1,0,0,1,0,6,69
0.6745429208,60.42396,0.22155355039,0,0,0,1,0,50,257
0.5546329736,80.89014,0.13289254943,1,0,0,1,0,7,19
0.299774868,90.63594,0.22155355039,0,0,1,0,0,1,12
0.5996486716,67.24602,0.13289254943,1,0,0,1,0,2,8
0.344790566,84.78846,0.13289254943,1,0,1,0,0,1,5
0.2098424076,50.67816,0.44310710078,0,0,0,0,1,8,185
0.539693698,91.61052,0.13289254943,0,1,0,0,0,9,17
0.2248806188,90.63594,0.16247920042,1,0,0,0,1,6,31
0.6145879472,72.11892,0.25104124937,0,0,1,0,0,49,141
0.1199099472,44.83068,0.32495840084,0,0,0,0,1,1,31
0.6145879472,35.08488,0.29537174985,0,0,0,1,0,77,403
0.3297523548,74.06808,0.25104124937,1,0,1,0,0,9,60
0.6296261584,80.89014,0.13289254943,0,0,0,1,0,1,9
0.2697973812,50.67816,0.29537174985,1,1,0,0,0,1,9
0.5846104604,71.14434,0.45785095027,0,0,0,1,0,34,133
0.3148130792,44.83068,0.22155355039,0,0,0,0,1,31,68
0.4047455396,79.91556,0.29537174985,0,0,0,0,1,12,348
0.5546329736,80.89014,0.25104124937,1,0,0,1,0,18,34
0.644565434,59.44938,0.08866100096,0,0,1,0,0,63,217
0.3897073284,44.83068,0.28062790036,0,0,0,0,1,30,161
0.6745429208,43.8561,0.28062790036,1,0,0,1,0,184,243
0.1798649208,57.50022,0.10340485045,0,0,1,0,0,15,488
0.6145879472,72.11892,0.10340485045,0,0,0,1,0,25,330
0.2548581056,50.67816,0.32495840084,0,0,0,0,1,7,197
0.494678,41.90694,0.16247920042,0,1,0,0,0,41,460
0.0899324604,27.28824,0.41352044979,0,0,0,0,1,5,153
0.2548581056,68.2206,0.22155355039,1,1,0,0,0,21,61
0.6596036452,76.99182,0.10340485045,0,0,0,1,0,44,601
0.794452868,51.65274,0.1919668994,0,0,0,1,0,46,424
0.4196848152,79.91556,0.22155355039,0,1,0,0,0,1,6
0.6145879472,25.33908,0.25104124937,0,0,0,1,0,59,191
0.5996486716,76.01724,0.22155355039,1,0,0,1,0,47,116
0.6145879472,32.16114,0.25104124937,0,0,0,1,0,15,142
0.2248806188,77.9664,0.13289254943,0,0,1,0,0,1,17
0.2548581056,63.3477,0.16247920042,1,0,1,0,0,10,45
0.4047455396,48.729,0.45785095027,0,0,0,0,1,18,178
0.7495361056,42.88152,0.28062790036,0,0,0,1,0,43,296
0.644565434,56.52564,0.38403275081,0,0,1,0,0,41,252
0.2398198944,83.81388,0.0,0,0,0,0,1,7,90
0.4647005132,97.458,0.0,1,0,1,0,0,5,29
0.2548581056,50.67816,0.28062790036,0,0,0,0,1,5,47
0.2248806188,49.70358,0.10340485045,0,0,0,0,1,3,56
0.2098424076,31.18656,0.29537174985,0,0,1,0,0,1,5
0.4047455396,44.83068,0.45785095027,0,0,1,0,0,7,63
0.5996486716,67.24602,0.22155355039,0,0,1,0,0,41,148
0.5097162112,54.57648,0.13289254943,1,0,0,1,0,22,101
0.2848355924,84.78846,0.25104124937,1,0,0,0,1,6,65
0.6296261584,63.3477,0.29537174985,1,0,1,0,0,205,299
0.4647005132,49.70358,0.1919668994,1,1,0,0,0,97,211
0.3297523548,24.3645,0.16247920042,0,0,1,0,0,30,78
0.7195586188,44.83068,0.25104124937,0,0,0,1,0,48,244
0.5097162112,43.8561,0.16247920042,0,0,1,0,0,35,120
0.5097162112,85.76304,0.10340485045,0,0,0,1,0,3,32
0.5846104604,76.01724,0.08866100096,0,0,0,1,0,1,7
0.194903132,53.6019,0.1919668994,0,0,1,0,0,1,13
0.4347230264,52.62732,0.25104124937,0,0,1,0,0,23,143
0.2697973812,54.57648,0.1919668994,0,0,0,0,1,4,8
0.299774868,54.57648,0.16247920042,1,0,1,0,0,9,61
0.6296261584,29.2374,0.44310710078,0,0,1,0,0,20,77
0.0749931848,55.55106,0.10340485045,1,0,0,0,1,1,2
0.644565434,59.44938,0.22155355039,0,0,0,1,0,9,5
0.2697973812,40.93236,0.41352044979,0,0,1,0,0,29,69
0.2848355924,35.08488,0.41352044979,0,0,1,0,0,22,57
0.7344978944,38.00862,0.16247920042,0,0,0,1,0,56,111
0.1798649208,73.0935,0.38403275081,0,0,1,0,0,4,32
0.299774868,64.32228,0.32495840084,0,0,0,0,1,1,9
0.5696711848,80.89014,0.25104124937,0,1,0,0,0,21,249
0.7495361056,53.6019,0.16247920042,0,0,0,1,0,71,427
0.7195586188,44.83068,0.29537174985,1,0,0,1,0,140,229
0.4347230264,65.29686,0.25104124937,0,1,0,0,0,4,10
0.6145879472,41.90694,0.35444609982,0,0,0,1,0,30,499
0.5246554868,36.05946,0.22155355039,0,0,1,0,0,39,122
0.8094910792,34.1103,0.1919668994,0,0,0,1,0,34,183
0.7045204076,47.75442,0.1919668994,0,0,0,1,0,2,10
0.3897073284,44.83068,0.22155355039,0,0,1,0,0,1,12
0.3297523548,59.44938,0.0,1,0,1,0,0,4,30
0.299774868,59.44938,0.08866100096,0,0,0,0,1,5,136
0.449662302,85.76304,0.22155355039,0,0,0,0,1,1,21
0.2697973812,77.9664,0.0,1,0,0,0,1,3,1
0.2398198944,90.63594,0.25104124937,0,0,1,0,0,16,55
0.644565434,29.2374,0.10340485045,0,0,1,0,0,82,178
0.8694460528,37.03404,0.1919668994,0,0,0,1,0,46,195
0.4196848152,69.19518,0.35444609982,1,1,0,0,0,34,148
0.7344978944,47.75442,0.22155355039,0,0,0,1,0,47,507
0.5546329736,80.89014,0.0,0,0,0,1,0,26,226
0.4796397888,70.16976,0.22155355039,1,1,0,0,0,32,113
0.5246554868,41.90694,0.35444609982,0,0,1,0,0,12,34
0.5846104604,71.14434,0.08866100096,0,1,0,0,0,8,15
0.4047455396,48.729,0.29537174985,0,0,1,0,0,3,68
0.2248806188,54.57648,0.32495840084,0,0,0,0,1,7,147
0.5996486716,80.89014,0.10340485045,0,0,0,1,0,3,4
0.6596036452,76.99182,0.13289254943,0,0,0,1,0,6,24
0.6296261584,76.99182,0.16247920042,0,0,0,1,0,8,11
0.4347230264,49.70358,0.48733864925,0,0,0,0,1,2,4
0.5696711848,86.73762,0.1919668994,0,0,0,1,0,20,676
0.1049706716,43.8561,0.10340485045,0,0,0,0,1,1,8
0.5846104604,71.14434,0.22155355039,0,0,1,0,0,59,432
0.5996486716,76.01724,0.22155355039,0,0,0,1,0,10,146
0.6745429208,68.2206,0.08866100096,0,0,0,1,0,25,460
0.5246554868,50.67816,0.25104124937,0,0,1,0,0,44,163
0.6145879472,39.95778,0.25104124937,0,0,1,0,0,13,106
0.2098424076,73.0935,0.29537174985,0,0,1,0,0,5,134
0.5097162112,31.18656,0.41352044979,0,0,1,0,0,68,566
0.4347230264,97.458,0.0,0,1,0,0,0,1,21
0.5996486716,26.31366,0.29537174985,1,0,1,0,0,189,335
0.2248806188,63.3477,0.1919668994,0,0,1,0,0,10,25
0.1798649208,48.729,0.13289254943,0,0,0,0,1,5,10
0.6596036452,72.11892,0.0,0,0,0,1,0,19,135
0.1349481584,45.80526,0.29537174985,0,0,0,0,1,3,37
0.4047455396,60.42396,0.16247920042,0,0,1,0,0,18,193
0.4796397888,43.8561,0.22155355039,0,0,0,0,1,144,141
0.1798649208,67.24602,0.10340485045,1,0,0,0,1,2,3
0.2248806188,67.24602,0.08866100096,0,0,0,0,1,5,17
0.5546329736,80.89014,0.28062790036,1,0,1,0,0,35,72
0.2697973812,58.4748,0.13289254943,0,0,1,0,0,1,5
0.644565434,59.44938,0.13289254943,1,0,0,1,0,20,95
0.194903132,37.03404,0.48733864925,0,0,0,0,1,15,141
0.5097162112,91.61052,0.13289254943,1,0,1,0,0,70,180
0.494678,28.26282,0.45785095027,0,0,0,0,1,31,269
0.1649256452,61.39854,0.10340485045,0,0,0,0,1,1,2
0.3297523548,51.65274,0.25104124937,0,0,1,0,0,16,93
0.5246554868,80.89014,0.22155355039,0,0,1,0,0,1,17
0.644565434,36.05946,0.13289254943,0,0,0,1,0,79,518
0.2548581056,63.3477,0.1919668994,1,0,0,0,1,10,47
0.299774868,73.0935,0.16247920042,1,0,0,0,1,1,11
0.2697973812,78.94098,0.41352044979,1,1,0,0,0,1,9
0.3297523548,74.06808,0.08866100096,0,0,0,0,1,2,45
0.5246554868,31.18656,0.08866100096,1,0,1,0,0,46,199
0.494678,46.77984,0.10340485045,0,0,1,0,0,30,162
0.5097162112,91.61052,0.25104124937,0,1,0,0,0,4,43
0.299774868,44.83068,0.41352044979,0,0,1,0,0,31,82
0.5246554868,62.37312,0.29537174985,0,1,0,0,0,14,49
0.539693698,76.01724,0.28062790036,0,0,1,0,0,10,54
0.644565434,21.44076,0.51692530024,0,0,1,0,0,60,131
0.3148130792,38.00862,0.28062790036,1,0,0,0,1,16,80
0.4196848152,65.29686,0.35444609982,0,1,0,0,0,19,150
0.4196848152,75.04266,0.10340485045,1,0,1,0,0,8,44
0.5996486716,67.24602,0.08866100096,0,1,0,0,0,36,180
0.494678,61.39854,0.32495840084,0,0,0,0,1,11,105
0.4196848152,60.42396,0.1919668994,1,0,0,0,1,70,228
0.6145879472,45.80526,0.25104124937,0,0,0,1,0,48,265
0.2248806188,45.80526,0.13289254943,0,0,1,0,0,7,162
0.5696711848,86.73762,0.0,0,1,0,0,0,22,265
0.449662302,39.95778,0.7975532006,0,0,1,0,0,6,51
0.494678,91.61052,0.0,0,0,1,0,0,54,167
0.689581132,68.2206,0.0,0,0,0,1,0,39,209
0.4047455396,52.62732,0.16247920042,0,0,0,0,1,1,68
0.6596036452,81.86472,0.25104124937,1,0,0,1,0,11,64
0.3297523548,90.63594,0.08866100096,0,0,0,0,1,24,94
0.494678,85.76304,0.28062790036,0,0,1,0,0,29,287
0.1649256452,77.9664,0.16247920042,1,0,0,0,1,20,164
0.4647005132,61.39854,0.0,0,0,1,0,0,7,13
0.5097162112,58.4748,0.45785095027,0,0,1,0,0,49,157
0.194903132,62.37312,0.25104124937,0,0,0,0,1,12,474
0.2398198944,67.24602,0.0,0,0,0,0,1,6,49
0.5246554868,47.75442,0.1919668994,0,1,0,0,0,1,3
0.4047455396,56.52564,0.1919668994,1,1,0,0,0,13,62
0.6145879472,67.24602,0.1919668994,0,0,0,1,0,37,259
0.3297523548,90.63594,0.10340485045,0,0,1,0,0,1,18
0.5246554868,85.76304,0.0,0,0,1,0,0,5,5
0.2098424076,72.11892,0.08866100096,1,0,0,0,1,2,43
0.2697973812,68.2206,0.13289254943,1,0,1,0,0,6,20
0.6145879472,35.08488,0.29537174985,0,0,0,0,1,74,119
0.149887434,53.6019,0.25104124937,0,0,0,0,1,1,6
0.4196848152,69.19518,0.1919668994,0,0,0,0,1,12,230
0.344790566,55.55106,0.22155355039,0,1,0,0,0,4,73
0.2098424076,39.95778,0.28062790036,0,0,0,0,1,6,60
0.539693698,41.90694,0.1919668994,0,0,0,0,1,32,509
0.449662302,53.6019,0.32495840084,0,0,1,0,0,41,231
0.5246554868,85.76304,0.29537174985,0,0,1,0,0,2,15
0.3148130792,63.3477,0.08866100096,0,0,0,0,1,5,43
0.4796397888,75.04266,0.08866100096,0,1,0,0,0,24,146
0.6145879472,37.03404,0.54641299922,0,0,1,0,0,46,546
0.6596036452,49.70358,0.1919668994,0,1,0,0,0,56,254
0.8994235396,35.08488,0.0,0,0,0,1,0,48,184
0.2697973812,47.75442,0.41352044979,0,0,0,0,1,8,13
0.0599549736,40.93236,0.45785095027,1,0,0,0,1,1,13
0.6145879472,30.21198,0.1919668994,1,0,1,0,0,165,383
0.4647005132,75.04266,0.08866100096,1,1,0,0,0,12,95
0.1798649208,57.50022,0.35444609982,0,0,1,0,0,5,101
0.6145879472,35.08488,0.1919668994,0,0,1,0,0,132,261
0.4647005132,91.61052,0.10340485045,0,1,0,0,0,17,51
0.5696711848,86.73762,0.10340485045,0,0,0,1,0,1,5
0.4196848152,25.33908,0.28062790036,0,0,0,0,1,4,17
0.344790566,74.06808,0.1919668994,0,0,1,0,0,18,169
0.3297523548,69.19518,0.16247920042,0,0,0,0,1,8,79
0.4347230264,97.458,0.13289254943,0,0,0,0,1,5,30
0.5996486716,71.14434,0.22155355039,0,0,1,0,0,62,65
0.7495361056,53.6019,0.28062790036,0,0,0,1,0,31,87
0.644565434,52.62732,0.1919668994,1,0,1,0,0,165,210
0.2098424076,83.81388,0.10340485045,1,0,0,0,1,2,63
0.194903132,46.77984,0.54641299922,0,0,0,0,1,5,72
0.6596036452,81.86472,0.0,0,0,0,1,0,5,8
0.449662302,53.6019,0.29537174985,0,0,1,0,0,32,309
0.4196848152,65.29686,0.13289254943,0,0,0,0,1,3,8
0.5097162112,50.67816,0.25104124937,0,0,1,0,0,48,134
0.299774868,55.55106,0.32495840084,0,1,0,0,0,4,17
0.494678,80.89014,0.16247920042,1,0,1,0,0,1,5
0.7344978944,50.67816,0.1919668994,0,0,0,1,0,83,168
0.3597298416,55.55106,0.10340485045,0,0,0,0,1,1,22
0.2248806188,78.94098,0.35444609982,0,0,0,0,1,2,7
0.794452868,57.50022,0.22155355039,1,0,0,1,0,48,99
0.194903132,90.63594,0.32495840084,0,0,0,0,1,8,42
0.299774868,40.93236,0.32495840084,0,0,1,0,0,16,443
0.3597298416,64.32228,0.10340485045,0,0,0,0,1,12,85
0.194903132,53.6019,0.08866100096,0,0,0,0,1,4,93
0.6296261584,67.24602,0.38403275081,0,1,0,0,0,4,3
0.2848355924,40.93236,0.45785095027,0,1,0,0,0,42,199
0.689581132,72.11892,0.25104124937,0,0,0,1,0,37,422
0.2697973812,43.8561,0.29537174985,0,0,1,0,0,31,181
0.4347230264,37.03404,0.25104124937,1,0,0,0,1,17,94
0.5097162112,71.14434,0.32495840084,0,0,1,0,0,1,6
0.2848355924,73.0935,0.25104124937,0,0,1,0,0,9,50
0.5097162112,75.04266,0.28062790036,0,0,1,0,0,30,181
0.5846104604,91.61052,0.13289254943,0,0,0,1,0,6,8
0.5996486716,76.01724,0.13289254943,0,0,0,1,0,3,20
0.3297523548,20.46618,0.41352044979,1,0,0,0,1,55,269
0.6745429208,64.32228,0.0,0,0,0,1,0,1,4
0.6145879472,48.729,0.28062790036,0,0,1,0,0,111,559
0.4347230264,60.42396,0.10340485045,0,0,1,0,0,35,182
0.2248806188,90.63594,0.1919668994,0,0,0,0,1,14,49
0.4347230264,49.70358,0.29537174985,1,0,0,0,1,5,26
0.299774868,78.94098,0.25104124937,0,0,1,0,0,9,175
0.494678,75.04266,0.10340485045,0,1,0,0,0,41,190
0.4196848152,25.33908,0.13289254943,1,0,1,0,0,9,19
0.3747680528,90.63594,0.0,0,0,0,0,1,13,394
0.4347230264,75.04266,0.32495840084,1,0,1,0,0,13,59
0.494678,80.89014,0.16247920042,0,0,1,0,0,31,125
0.4047455396,60.42396,0.1919668994,1,1,0,0,0,21,51
0.6296261584,59.44938,0.13289254943,0,0,1,0,0,77,710
0.149887434,48.729,0.10340485045,0,0,1,0,0,1,37
0.4047455396,84.78846,0.0,0,0,0,0,1,1,35
0.6145879472,30.21198,0.38403275081,0,0,1,0,0,85,649
0.5546329736,80.89014,0.0,0,1,0,0,0,2,5
0.194903132,90.63594,0.16247920042,0,0,0,0,1,4,81
0.644565434,56.52564,0.16247920042,1,0,0,1,0,64,152
0.5996486716,62.37312,0.0,0,1,0,0,0,47,123
0.7644753812,57.50022,0.10340485045,1,0,0,1,0,2,35
0.4196848152,85.76304,0.25104124937,1,0,0,0,1,7,32
0.4047455396,48.729,0.32495840084,1,0,1,0,0,5,10
0.4047455396,97.458,0.29537174985,0,0,1,0,0,4,13
0.6596036452,49.70358,0.22155355039,0,0,0,1,0,20,253
0.4647005132,91.61052,0.13289254943,0,0,0,0,1,11,96
0.1049706716,57.50022,0.41352044979,0,0,0,0,1,2,20
0.4647005132,39.95778,0.38403275081,1,1,0,0,0,26,65
0.2697973812,68.2206,0.44310710078,0,0,0,0,1,12,77
0.3597298416,20.46618,0.08866100096,0,0,1,0,0,14,120
0.494678,80.89014,0.08866100096,0,0,1,0,0,1,8
0.4347230264,45.80526,0.22155355039,1,0,1,0,0,43,130
0.4347230264,97.458,0.1919668994,1,0,1,0,0,32,81
0.689581132,53.6019,0.28062790036,1,0,0,1,0,148,245
0.3597298416,59.44938,0.0,0,0,0,0,1,2,11
0.2098424076,73.0935,0.13289254943,0,0,0,0,1,1,10
0.4196848152,45.80526,0.28062790036,1,1,0,0,0,20,104
0.2697973812,58.4748,0.10340485045,0,0,0,0,1,6,171
0.644565434,63.3477,0.0,1,1,0,0,0,114,299
0.149887434,77.9664,0.25104124937,1,0,0,0,1,19,116
0.7195586188,81.86472,0.22155355039,0,0,0,1,0,6,17
0.5246554868,58.4748,0.22155355039,0,0,0,1,0,2,11
0.1798649208,31.18656,0.38403275081,0,0,0,0,1,2,152
0.4347230264,52.62732,0.25104124937,1,0,1,0,0,34,74
0.7195586188,68.2206,0.25104124937,0,0,0,1,0,26,150
0.5097162112,85.76304,0.41352044979,0,1,0,0,0,13,270
0.6296261584,80.89014,0.08866100096,1,0,0,1,0,11,19
0.5696711848,80.89014,0.35444609982,1,1,0,0,0,1,2
0.4796397888,70.16976,0.1919668994,0,1,0,0,0,30,423
0.689581132,50.67816,0.22155355039,1,0,0,1,0,194,276
0.2548581056,84.78846,0.08866100096,0,0,0,0,1,4,47
0.5097162112,23.38992,0.38403275081,0,0,1,0,0,90,614
0.4647005132,75.04266,0.22155355039,0,0,0,1,0,31,681
0.3897073284,16.56786,0.51692530024,1,0,0,0,1,7,17
0.2697973812,68.2206,0.32495840084,0,0,1,0,0,13,83
0.4347230264,91.61052,0.22155355039,0,1,0,0,0,14,96
0.4196848152,56.52564,0.22155355039,1,0,0,0,1,65,267
0.7644753812,50.67816,0.13289254943,0,0,0,1,0,42,127
0.6596036452,36.05946,0.16247920042,0,0,0,1,0,26,129
0.1199099472,77.9664,0.28062790036,0,0,1,0,0,1,41
0.644565434,46.77984,0.13289254943,0,0,0,1,0,51,184
0.6145879472,72.11892,0.16247920042,0,0,0,1,0,2,43
0.539693698,44.83068,0.13289254943,0,1,0,0,0,63,158
0.3747680528,78.94098,0.0,0,1,0,0,0,6,92
0.689581132,53.6019,0.13289254943,0,0,0,1,0,28,132
0.6296261584,80.89014,0.22155355039,0,0,0,1,0,3,109
0.4047455396,69.19518,0.16247920042,0,0,1,0,0,11,140
0.7195586188,44.83068,0.35444609982,0,0,0,1,0,57,119
0.9143628152,51.65274,0.25104124937,0,0,0,1,0,41,94
0.3297523548,74.06808,0.16247920042,0,0,1,0,0,1,2
0.449662302,61.39854,0.0,0,0,1,0,0,21,278
0.539693698,91.61052,0.10340485045,0,1,0,0,0,10,53
0.4347230264,56.52564,0.28062790036,0,0,1,0,0,4,13
0.6596036452,56.52564,0.25104124937,1,0,0,1,0,146,214
0.449662302,57.50022,0.16247920042,0,1,0,0,0,16,81
0.1798649208,83.81388,0.10340485045,1,0,0,0,1,9,37
0.7344978944,50.67816,0.35444609982,0,0,0,1,0,53,134
0.2697973812,90.63594,0.13289254943,1,0,0,0,1,2,2
0.5097162112,43.8561,0.1919668994,0,0,1,0,0,22,93
0.2848355924,40.93236,0.22155355039,0,0,0,0,1,1,3
0.6596036452,76.99182,0.13289254943,0,0,0,1,0,12,45
0.494678,66.27144,0.0,0,0,0,1,0,3,34
0.494678,57.50022,0.08866100096,1,0,0,1,0,5,12
0.539693698,62.37312,0.1919668994,1,0,0,1,0,30,80
0.2548581056,63.3477,0.22155355039,1,0,1,0,0,6,24
0.644565434,36.05946,0.1919668994,0,0,0,1,0,63,231
0.689581132,32.16114,0.22155355039,0,0,0,1,0,53,226
0.2248806188,58.4748,0.22155355039,0,0,0,0,1,2,23
0.644565434,56.52564,0.22155355039,1,0,0,1,0,86,168
0.7045204076,29.2374,0.0,1,0,0,1,0,174,330
0.5097162112,66.27144,0.08866100096,1,1,0,0,0,10,76
0.344790566,90.63594,0.13289254943,0,0,0,0,1,2,89
0.4196848152,65.29686,0.25104124937,0,0,1,0,0,30,368
0.539693698,91.61052,0.13289254943,0,1,0,0,0,1,15
0.3148130792,54.57648,0.08866100096,0,0,0,0,1,15,43
0.5996486716,59.44938,0.13289254943,0,0,0,1,0,12,98
0.494678,66.27144,0.10340485045,1,1,0,0,0,24,91
0.449662302,35.08488,0.13289254943,0,0,1,0,0,76,159
0.7795135924,54.57648,0.0,1,0,0,1,0,17,86
0.2098424076,36.05946,0.16247920042,0,0,0,0,1,6,83
0.6145879472,39.95778,0.35444609982,0,0,0,1,0,31,140
0.3897073284,52.62732,0.1919668994,0,0,0,0,1,19,71
0.689581132,64.32228,0.08866100096,0,0,0,1,0,17,51
0.299774868,84.78846,0.32495840084,0,0,1,0,0,8,77
0.299774868,78.94098,0.38403275081,0,0,1,0,0,4,26
0.3897073284,74.06808,0.29537174985,0,0,0,0,1,1,13
0.5546329736,91.61052,0.13289254943,0,0,0,1,0,14,34
0.4196848152,52.62732,0.0,0,0,1,0,0,74,208
0.644565434,49.70358,0.1919668994,0,0,0,1,0,106,161
0.149887434,53.6019,0.1919668994,0,0,0,0,1,10,56
0.689581132,64.32228,0.13289254943,0,0,0,1,0,48,285
0.3897073284,79.91556,0.13289254943,0,0,0,0,1,1,4
0.3597298416,20.46618,0.08866100096,0,0,1,0,0,43,253
0.4196848152,60.42396,0.1919668994,0,1,0,0,0,16,288
0.5846104604,71.14434,0.16247920042,0,0,0,1,0,22,144
0.5696711848,80.89014,0.16247920042,1,0,0,1,0,9,15
0.5097162112,50.67816,0.0,0,0,1,0,0,31,174
0.4196848152,75.04266,0.28062790036,1,0,0,0,1,30,56
0.3897073284,44.83068,0.0,1,0,0,0,1,101,238
0.3897073284,91.61052,0.13289254943,0,0,0,0,1,1,5
0.449662302,85.76304,0.10340485045,0,0,1,0,0,16,103
0.4196848152,37.03404,0.22155355039,0,0,1,0,0,110,160
0.1798649208,83.81388,0.13289254943,1,0,1,0,0,1,3
0.6145879472,38.00862,0.1919668994,1,0,0,1,0,85,231
0.5846104604,76.01724,0.13289254943,0,0,0,1,0,5,12
0.5246554868,66.27144,0.0,0,1,0,0,0,28,76
0.644565434,63.3477,0.22155355039,0,0,0,1,0,6,19
0.4347230264,75.04266,0.10340485045,0,0,1,0,0,12,4
0.5996486716,67.24602,0.0,0,1,0,0,0,28,441
0.6145879472,72.11892,0.1919668994,0,1,0,0,0,41,140
0.5246554868,41.90694,0.22155355039,0,0,0,1,0,1,13
0.6145879472,44.83068,0.25104124937,0,1,0,0,0,56,465
0.494678,97.458,0.0,0,1,0,0,0,15,221
0.194903132,41.90694,0.13289254943,1,0,0,0,1,14,99
0.4796397888,35.08488,0.29537174985,1,1,0,0,0,192,245
0.2248806188,39.95778,0.1919668994,1,0,1,0,0,1,22
0.2098424076,83.81388,0.0,1,0,0,0,1,1,4
0.7045204076,81.86472,0.22155355039,1,0,0,1,0,110,204
0.689581132,28.26282,0.29537174985,0,0,0,1,0,53,127
0.6145879472,72.11892,0.1919668994,0,0,1,0,0,46,311
0.794452868,76.99182,0.13289254943,0,0,0,1,0,1,15
